Index,Real_X,Real_Y,Real_Z,Estimated_X,Estimated_Y,Estimated_Z,RANSAC_X,RANSAC_Y,RANSAC_Z
116,0.21679163910071736,-0.017052811299670907,1.108591279159128,0.2167907888539906,-0.0170530410523968,1.108592198724173,0.215790993025854,0.022005144685912487,1.1085869997876916
117,0.21679379432228996,-0.01705267465895607,1.108588833363637,0.2167935884504959,-0.017052693457300983,1.1085890640471714,0.215790993025854,0.022005144685912487,1.1085869997876916
118,0.21679587124145655,-0.017052919332825232,1.1085864028844807,0.2167935884504959,-0.017052693457300983,1.1085890640471714,0.215790993025854,0.022005144685912487,1.1085869997876916
119,0.21679793942366343,-0.017053129911443313,1.1085839887356803,0.2167962584363874,-0.017052963509319063,1.108585949339612,0.215790993025854,0.022005144685912487,1.1085869997876916
120,0.21679998951053225,-0.017053339646162638,1.1085815971859838,0.21679890941654878,-0.017053197072259607,1.1085828652887786,0.215790993025854,0.022005144685912487,1.1085869997876916
121,0.21680201429853568,-0.017053575215556647,1.1085792309402394,0.21680164183206907,-0.017053542601548566,1.108579662891362,0.215790993025854,0.022005144685912487,1.1085869997876916
122,0.21680402206549138,-0.017053848644577548,1.108576873278564,0.21680164183206907,-0.017053542601548566,1.108579662891362,0.215790993025854,0.022005144685912487,1.1085869997876916
123,0.21688127239455585,-0.016621306955497517,1.1085745458854395,0.21680443325664633,-0.017053916193798813,1.1085763884094444,0.215790993025854,0.022005144685912487,1.1085869997876916
124,0.2179714831563641,-0.008010695794630674,1.1085725479530826,0.21731651359384063,-0.013853521397215296,1.108573485453551,0.215790993025854,0.022005144685912487,1.1085869997876916
125,0.21810362511663534,0.006194100100329454,1.108571927282629,0.2182245119982742,0.0038252795947473217,1.1085719308818067,0.215790993025854,0.022005144685912487,1.1085869997876916
126,0.21654933928895387,0.018461121580025216,1.1085725220822182,0.2182245119982742,0.0038252795947473217,1.1085719308818067,0.215790993025854,0.022005144685912487,1.1085869997876916
127,0.21580126571193814,0.02201197649293202,1.1085735800600574,0.2163543478830734,0.01945270668570842,1.1085726422932431,0.215790993025854,0.022005144685912487,1.1085869997876916
128,0.21580117637309582,0.022008308699796315,1.1085746403422314,0.21580188408125878,0.022007929201833143,1.1085739331429747,0.215790993025854,0.022005144685912487,1.1085869997876916
129,0.2158002791877,0.022008189945136127,1.108575691228156,0.21580052209783407,0.022008406818081916,1.1085753587082507,0.215790993025854,0.022005144685912487,1.1085869997876916
130,0.21579947867544041,0.022007844813625322,1.1085766900635108,0.21580052209783407,0.022008406818081916,1.1085753587082507,0.215790993025854,0.022005144685912487,1.1085869997876916
131,0.21579865883448457,0.022007485527128678,1.1085777166476956,0.2157993825796618,0.022007826087474314,1.1085768057366057,0.215790993025854,0.022005144685912487,1.1085869997876916
132,0.21579779340766875,0.02200709524402162,1.1085788034767121,0.21579804518387924,0.022007205660310447,1.1085784879909504,0.215790993025854,0.022005144685912487,1.1085869997876916
133,0.21579698869291758,0.022006733962513098,1.1085798108624034,0.21579804518387924,0.022007205660310447,1.1085784879909504,0.215790993025854,0.022005144685912487,1.1085869997876916
134,0.2157961829581747,0.02200640294549509,1.108580814137866,0.21579804518387924,0.022007205660310447,1.1085784879909504,0.215790993025854,0.022005144685912487,1.1085869997876916
135,0.21579538018525196,0.022006097737712466,1.1085818056138745,0.21579804518387924,0.022007205660310447,1.1085784879909504,0.215790993025854,0.022005144685912487,1.1085869997876916
136,0.21579461610271955,0.02200581541602898,1.108582748902178,0.21579804518387924,0.022007205660310447,1.1085784879909504,0.215790993025854,0.022005144685912487,1.1085869997876916
137,0.21579379639273277,0.022005519945669533,1.108583757202955,0.21579804518387924,0.022007205660310447,1.1085784879909504,0.215790993025854,0.022005144685912487,1.1085869997876916
138,0.21579301603759693,0.02200524800752169,1.1085847154556518,0.21579804518387924,0.022007205660310447,1.1085784879909504,0.215790993025854,0.022005144685912487,1.1085869997876916
139,0.21579292314145454,0.02200521523675571,1.1085848293849059,0.21579804518387924,0.022007205660310447,1.1085784879909504,0.215790993025854,0.022005144685912487,1.1085869997876916
140,0.21579292314145454,0.02200521523675571,1.1085848293849059,0.21579804518387924,0.022007205660310447,1.1085784879909504,0.215790993025854,0.022005144685912487,1.1085869997876916
141,0.21579292314145454,0.02200521523675571,1.1085848293849059,0.21579804518387924,0.022007205660310447,1.1085784879909504,0.215790993025854,0.022005144685912487,1.1085869997876916
142,0.21579292314145454,0.02200521523675571,1.1085848293849059,0.21579804518387924,0.022007205660310447,1.1085784879909504,0.215790993025854,0.022005144685912487,1.1085869997876916
